credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,predict.test
1,all_other,0.0894,245.44,10.77895629,16.63,732,3629.958333,15355,35.5,2,0,0,0,0.1218826481
1,debt_consolidation,0.1496,415.74,10.59778407,19.78,687,1170,3147,73.2,0,0,0,0,0.1775064962
1,credit_card,0.1357,509.53,11.30220443,0.81,752,4770,981,1.1,7,1,0,1,0.1124557087
1,debt_consolidation,0.1426,329.34,10.81977828,19.61,682,3150.958333,4301,93.5,0,1,0,0,0.1586960371
1,small_business,0.1565,139.95,10.91508846,10.82,697,7949.958333,405,6.2,1,0,0,0,0.1600435309
1,major_purchase,0.1148,395.63,10.30895266,2.8,732,5250,8526,15.6,2,0,0,0,0.1035021821
1,all_other,0.1392,85.35,10.6454249,21.17,667,2519.958333,20323,78.8,3,0,0,0,0.2079617723
1,credit_card,0.1114,68.89,9.574983486,6.75,712,3149.958333,2256,53.7,0,0,0,0,0.1023586565
1,debt_consolidation,0.0774,249.75,10.23995979,16.5,772,6720,7943,25.1,0,0,0,0,0.0798058936
1,debt_consolidation,0.1183,397.61,10.59663473,17.61,722,2190,7383,35,0,0,0,0,0.1186408903
1,debt_consolidation,0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,1,0.1507818932
1,debt_consolidation,0.1392,187.76,11.29177992,21.48,677,6630,62680,84.5,1,0,0,0,0.1271452635
1,debt_consolidation,0.1426,34.31,10.71441777,24.61,662,2554,7153,53.4,0,1,0,0,0.1108875373
1,debt_consolidation,0.1635,556.44,10.77895629,18.13,717,1620,5481,99.7,0,0,0,0,0.2246626941
1,debt_consolidation,0.1322,507.01,10.3809632,15.63,707,14879.95833,14489,89.4,0,0,0,0,0.160582527
1,all_other,0.1426,41.17,8.476371197,13.75,702,2580,0,11.4,0,0,0,1,0.2452383086
1,debt_consolidation,0.1253,70.28,11.12726298,8.33,682,5429.958333,11023,72,3,0,1,0,0.1522522985
1,debt_consolidation,0.1357,203.82,10.4341158,20.79,682,2310,5950,57.8,0,0,0,0,0.1344084368
1,debt_consolidation,0.0894,381.26,11.34332268,5.52,792,5280,1940,2.4,1,0,0,0,0.0597068815
1,debt_consolidation,0.1114,377.25,11.88448902,3.32,757,4200,11484,52,0,0,0,0,0.0694799459
1,major_purchase,0.1183,165.67,11.39526742,5.66,702,5970,8950,31.1,2,0,0,1,0.0617492951
1,debt_consolidation,0.0894,413.03,11.40756495,8.77,747,4589.958333,13298,54.3,2,0,0,0,0.0875780227
1,debt_consolidation,0.1322,253.51,10.83295114,3.88,682,3959.958333,7321,50.5,2,0,0,0,0.1220794304
1,credit_card,0.0894,381.26,11.46163217,15.52,762,4020,10221,21.8,0,0,0,0,0.0488308117
1,debt_consolidation,0.1357,101.91,10.22557105,9.87,672,2099.958333,2229,82.6,2,0,0,0,0.1651340059
1,debt_consolidation,0.1218,366.3,10.62132735,21.69,707,2549.958333,11129,73.2,1,0,0,0,0.151929576
1,debt_consolidation,0.1253,401.6,10.84933709,9.27,742,6960,9087,30.8,0,0,0,0,0.1003977094
1,debt_consolidation,0.16,316.42,11.38639806,5.32,697,1574,5273,43.6,0,0,1,0,0.15819037
1,all_other,0.1322,676.02,11.01862914,9.68,712,6119.958333,1284,6.3,3,0,1,0,0.2453134197
1,debt_consolidation,0.074,124.24,10.81977828,5.23,787,4500,4071,11.8,0,0,0,0,0.0520249779
1,small_business,0.1843,836.51,11.81303006,6.73,687,5819.958333,17606,37.9,3,1,0,0,0.3199687147
1,credit_card,0.1253,259.37,10.08029393,3.27,757,4319.958333,1709,94.9,3,0,0,1,0.1574031445
1,all_other,0.074,77.65,10.87804719,14.9,767,6059.958333,23331,58.5,1,0,0,0,0.0931472821
1,major_purchase,0.074,37.28,11.00209984,6.8,762,7982.958333,37459,6.5,2,0,0,0,0.0429017591
1,debt_consolidation,0.0774,187.32,10.66895539,23.22,762,8099,11413,22.7,1,0,0,0,0.0682636615
1,all_other,0.1148,692.34,10.96065265,10.53,757,5190,4800,25.9,0,0,0,0,0.150969334
1,all_other,0.1531,146.23,10.30895266,9.8,667,1860,5256,93.9,0,0,0,1,0.2225028724
1,debt_consolidation,0.1357,339.69,10.81977828,15.53,702,9089.958333,8006,90,2,0,0,0,0.1531552044
1,debt_consolidation,0.1253,510.37,10.49404814,20.78,707,7740.041667,22376,47.9,1,1,0,0,0.1544644204
1,debt_consolidation,0.16,168.76,11.49272276,6.06,662,5010,72289,97.2,0,0,0,0,0.1329167658
1,debt_consolidation,0.1322,507.01,10.46310334,17.93,697,4320,12361,57.2,0,0,0,0,0.1607957222
1,home_improvement,0.0859,316.11,11.41861479,2.94,752,4890.041667,10373,28.7,0,0,0,0,0.0928067839
1,debt_consolidation,0.1392,51.21,10.89673933,20.7,672,2400.041667,1449,90.6,1,0,0,1,0.1267219257
1,all_other,0.0859,316.11,11.28978191,6.52,802,5460,2010,2.1,1,0,0,0,0.0753807591
1,small_business,0.1392,238.96,11.05089001,10.55,747,3251,3969,17.6,3,0,0,0,0.1927399337
1,debt_consolidation,0.0894,158.86,10.96127785,14.33,727,7020.041667,2530,5.2,0,1,0,1,0.054367887
1,educational,0.0774,218.54,11.15625052,12.32,752,3270,3233,10.4,3,0,0,0,0.1007302222
1,debt_consolidation,0.0894,158.86,10.87804719,24.34,732,4290,25295,62.5,2,0,0,0,0.0969164481
1,all_other,0.1496,164.57,10.16277015,22.36,662,2850,275,3.2,3,1,0,1,0.1936572211
1,home_improvement,0.0894,317.72,11.23413706,5.58,762,2430,66,0.5,3,0,0,0,0.1129197378
1,all_other,0.1253,368.13,11.30958454,5.12,727,1410,358,7.5,2,0,0,0,0.119849989
1,all_other,0.0774,249.75,11.35040654,7.06,777,4440.041667,5037,16.7,3,0,0,0,0.0837147252
1,all_other,0.1148,329.69,10.49127422,0.5,777,2460,523,7,0,0,0,0,0.1232588615
1,debt_consolidation,0.1183,331.34,10.1266311,12.96,742,1350,5787,13.8,0,0,0,0,0.1204531956
1,debt_consolidation,0.1148,346.17,10.96819829,6.23,742,3030.041667,10044,63.6,1,0,0,0,0.1142898541
1,debt_consolidation,0.1287,403.6,10.79374227,21.06,692,3665.041667,12668,79.7,2,0,0,0,0.1663860558
1,small_business,0.1878,91.37,11.08214255,2.79,662,3720.041667,2601,40.6,2,1,1,0,0.3139922714
1,debt_consolidation,0.1565,237.91,10.858999,22.71,662,1620.041667,8159,55.4,2,0,0,0,0.1566814829
1,all_other,0.1461,275.81,11.01862914,12.59,667,2280.041667,15183,70.3,1,0,1,1,0.2520442602
1,all_other,0.1357,314.21,10.26813067,19.26,702,1802,0,0,2,0,0,0,0.1768862228
1,home_improvement,0.1565,524.8,11.30012821,9.47,677,7440.041667,0,0,0,0,0,0,0.1521240278
1,debt_consolidation,0.1322,202.81,10.71441777,15.36,682,3870,6026,80.9,1,0,0,1,0.1357503722
1,debt_consolidation,0.1148,328.87,10.09195684,15.6,727,8431.041667,21052,85.2,0,0,0,0,0.1531587136
1,educational,0.1426,686.12,11.69524702,20.09,692,8790.041667,57803,81.9,1,0,0,0,0.2301426657
1,credit_card,0.0894,190.63,10.13459927,20.1,752,4087.041667,17953,72.4,0,0,0,0,0.0919070452
1,small_business,0.1461,620.56,11.81303006,8.04,767,5026,3884,12.8,2,0,0,0,0.1842519067
1,major_purchase,0.1357,203.82,11.00209984,13.28,682,1710,679,7.4,3,1,0,0,0.0882012131
1,debt_consolidation,0.1322,270.41,10.858999,8.58,697,3750.041667,9017,39.6,1,0,0,0,0.1108795397
1,all_other,0.074,49.7,10.41331268,3.46,752,3330.041667,2201,5,2,0,0,0,0.0867687915
1,educational,0.1114,229.63,10.55841352,1.53,772,1500.041667,777,4.8,0,0,0,0,0.1248794807
1,debt_consolidation,0.1287,319.52,10.75790288,12.28,697,2855,6696,47.8,1,1,0,0,0.1262977943
1,all_other,0.0894,95.32,10.89673933,13.42,722,2610.041667,2541,11.1,2,0,0,0,0.0896414984
1,all_other,0.1426,343.06,11.51292546,8.95,677,4758,1459,26.1,1,0,0,0,0.118996966
1,debt_consolidation,0.0705,92.7,10.89673933,13.67,797,9930.041667,6015,43.9,1,0,0,0,0.056566826
1,credit_card,0.0894,285.95,11.1123882,17.7,737,6970.041667,17870,42.8,1,0,0,0,0.0598854846
1,all_other,0.1496,277.16,11.08214255,6.65,662,1920.041667,7855,74.1,0,0,0,0,0.1697158326
1,debt_consolidation,0.1426,171.53,10.59663473,1.65,682,1620.041667,5536,72.8,0,0,0,0,0.1328415275
1,debt_consolidation,0.1148,799.49,12.20607265,5.18,777,12690,2574,7.5,3,0,0,0,0.0762037062
1,all_other,0.1253,267.74,11.71993963,12.06,697,6510,37784,70.1,0,0,0,0,0.1127740009
1,debt_consolidation,0.1531,844.28,11.75587164,9.71,682,7140.041667,31525,75.8,0,0,0,0,0.1609054219
1,debt_consolidation,0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1,0.1654460923
1,major_purchase,0.1114,164.02,10.55581274,2.84,712,4200.041667,2650,48.2,2,0,1,0,0.1290170255
1,credit_card,0.1322,270.41,11.01862914,17.01,692,4020,10320,47.8,0,0,0,0,0.0813333117
1,all_other,0.0774,183.41,12.82395734,0.3,807,9663.041667,6098,0,2,0,0,0,0.0336379503
1,debt_consolidation,0.1357,441.6,10.61643736,15.79,687,4770,17704,72.5,0,0,0,0,0.1582796092
1,debt_consolidation,0.1392,102.42,10.49127422,8.77,682,1200.041667,8901,65.4,0,0,0,0,0.1275266336
1,all_other,0.1392,51.21,10.30895266,19.08,667,3300.041667,2603,44.1,3,0,0,0,0.1850661612
1,credit_card,0.0894,108.03,10.25428526,20.24,777,7112.041667,3459,17.3,5,0,0,0,0.0818387494
1,all_other,0.0774,312.19,11.77528973,3.56,787,4230.041667,10184,26.9,1,0,0,0,0.0686765259
1,debt_consolidation,0.1322,456.31,10.9864446,9.3,692,6120,6702,56.3,1,0,0,0,0.1277686537
1,small_business,0.1426,480.29,10.69194491,21.82,747,3661,14479,53.8,3,0,0,1,0.3137470826
1,debt_consolidation,0.1287,161.44,10.25765937,12.29,697,1950.041667,3647,93.5,1,0,0,0,0.1630164673
1,all_other,0.0774,280.97,11.23843599,11.84,772,7440.041667,9910,15.3,1,0,0,0,0.0749528387
1,debt_consolidation,0.0859,252.89,11.22524339,15.36,767,10380.04167,10624,19,0,0,0,0,0.0526384009
1,credit_card,0.1183,662.68,11.94470788,22.64,737,13020.04167,32654,39.2,2,0,0,0,0.0732116241
1,debt_consolidation,0.1183,198.81,11.28978191,8.89,707,5070,12757,31.1,0,0,1,0,0.1035104015
1,small_business,0.2121,491.2,11.95761129,10.45,667,3538,14718,40.4,1,0,0,0,0.2607009779
1,all_other,0.1357,118.89,11.03488966,8.05,687,4320,450,26.5,0,1,0,0,0.1072306234
1,debt_consolidation,0.0859,221.28,10.6454249,17.26,737,2250.041667,1211,18.9,1,0,0,0,0.0788025968
1,all_other,0.1218,186.48,9.392661929,6,727,1198.041667,843,31.2,0,0,0,0,0.1957093357
1,credit_card,0.0894,190.63,10.6454249,18.23,722,5850,4836,62,3,0,0,0,0.0833746272
1,debt_consolidation,0.1218,666,11.00209984,24.86,727,5190.041667,38980,69.2,0,0,0,0,0.1585394145
1,credit_card,0.1148,263.75,11.03488966,18.66,722,3300,17559,49.9,0,0,0,0,0.0745756159
1,all_other,0.0894,222.41,11.69524702,9.44,727,4020,7124,31,0,0,0,0,0.0685130599
1,major_purchase,0.0774,124.88,11.26446411,7.17,792,6360.041667,168,0.7,0,0,0,0,0.0337177171
1,debt_consolidation,0.1183,546.71,10.96337634,17.44,727,4890.041667,24351,66.2,1,0,0,0,0.1439485902
1,credit_card,0.0894,349.49,10.82774645,22.38,762,9539.041667,8694,54,4,0,0,0,0.0879686039
1,debt_consolidation,0.167,142.01,9.574983486,0,662,1800,0,0,0,4,0,0,0.1627066549
1,debt_consolidation,0.1565,279.89,10.75149944,15.52,662,4110.041667,11310,63.5,2,0,0,0,0.1653300444
1,debt_consolidation,0.1183,265.08,10.81154448,10.79,707,4320,2843,26.1,2,1,0,1,0.1027917842
1,debt_consolidation,0.1426,240.15,11.08214255,11.13,672,3360.041667,6227,89,1,0,0,0,0.1357877127
1,all_other,0.1183,198.81,11.45924237,5.38,707,3720.041667,1839,13.3,0,1,0,0,0.0820189416
1,all_other,0.0859,252.89,10.75790288,9.45,752,6540,10887,41.4,2,0,0,0,0.1146276306
1,debt_consolidation,0.1496,467.71,11.46813728,16.49,692,5910.041667,21881,96.4,1,0,0,0,0.1544703746
1,all_other,0.1114,328.04,11.8493977,8.1,742,5040,17930,0,3,0,0,0,0.0879025274
1,debt_consolidation,0.0894,127.09,10.49127422,2.77,762,2700.041667,3969,19.7,0,0,0,0,0.0705404937
1,all_other,0.1287,67.27,10.54534144,17.21,677,2580,2360,59,0,3,0,0,0.1496926091
1,debt_consolidation,0.1322,676.02,11.48612964,23.86,707,5090,27879,78.3,1,0,0,0,0.1564027298
1,debt_consolidation,0.1218,199.8,10.96819829,13.9,727,4740,4563,67.1,0,0,0,0,0.0983944745
1,all_other,0.0894,444.81,11.76107378,4.48,757,6198,5615,8.9,0,0,0,0,0.0684980175
1,debt_consolidation,0.1287,168.17,10.42228135,13.14,702,7710.041667,11154,86.5,1,0,1,0,0.1955195442
1,home_improvement,0.074,62.12,10.69194491,4.53,787,4770,706,1.4,1,0,0,0,0.0839713884
1,home_improvement,0.0894,317.72,11.08214255,15.05,742,6660.041667,37471,61.9,1,0,0,0,0.1438748482
1,credit_card,0.1459,413.58,11.72803684,15.36,672,7610,30232,67.3,0,2,0,0,0.0856766402
1,all_other,0.0894,317.72,11.0744205,10.33,742,3630,14880,58,2,0,0,0,0.1267576324
1,all_other,0.1253,267.74,11.05089001,1.81,697,3630,4676,47.2,1,0,0,0,0.1314659835
1,home_improvement,0.0894,133.45,11.40756495,19.24,727,4200.041667,15366,50.9,3,0,0,0,0.1204770927
1,all_other,0.1426,171.53,11.60823564,17.64,667,5340.041667,54165,75,1,1,0,0,0.1452265832
1,home_improvement,0.1322,169.01,11.60823564,15.4,692,3842.041667,53761,92.1,2,0,0,1,0.1848290082
1,debt_consolidation,0.1148,501.13,10.77895629,24.13,757,8043,6212,49.7,2,0,0,0,0.1333516507
1,debt_consolidation,0.0859,316.11,10.95960979,8.31,757,8430.041667,20627,21.9,0,0,0,0,0.0651490879
1,all_other,0.1426,411.67,10.3859137,5.33,692,1288.041667,5917,61,3,0,0,0,0.2580737794
1,all_other,0.0894,540.12,11.69524702,2.19,777,4020,63646,9.8,1,0,0,0,0.0971893745
1,debt_consolidation,0.1114,367.4,10.46310334,10.8,732,3810.041667,10631,36.9,3,0,0,1,0.1383302051
1,credit_card,0.1253,585.67,10.52492389,20.85,722,4953.041667,15859,78.6,0,0,0,0,0.1416653352
1,small_business,0.167,532.53,11.00584283,2.11,742,1261.041667,4949,0,1,0,0,1,0.2372579791
1,small_business,0.167,168.64,10.34817337,18.27,687,1633.041667,14940,40.8,0,0,0,1,0.2640807411
1,debt_consolidation,0.0894,158.86,10.34174248,16.41,727,3330.041667,1877,10.3,1,0,0,0,0.0806777064
1,home_improvement,0.1287,282.52,11.75194237,16.36,687,3540,26040,60.8,1,0,0,0,0.1453991679
1,all_other,0.1253,502,11.02026715,16.56,712,2190,8109,59.6,0,0,0,0,0.1702141297
1,major_purchase,0.1322,331.25,10.98189713,5.88,687,2675.041667,9972,35.9,3,0,1,0,0.1538101357
1,debt_consolidation,0.1531,334.23,10.83958091,5.81,662,1920.041667,3125,32.6,0,2,0,0,0.1272716244
1,debt_consolidation,0.1531,557.05,11.15625052,20.64,677,1800,11725,54.8,1,0,0,1,0.1657503482
1,debt_consolidation,0.16,506.27,11.31938926,12.74,662,4710,35174,69.4,3,0,0,0,0.1872865108
1,all_other,0.0859,94.84,11.25480219,15.92,727,4290,16116,67.7,2,0,0,0,0.10156991
1,debt_consolidation,0.1426,754.73,11.00209984,21.34,702,3360.041667,35236,69.1,2,0,0,0,0.2211353
1,home_improvement,0.1253,811.56,12.32385568,12.7,727,9000,121563,26.6,1,0,0,0,0.1676992847
1,all_other,0.1287,50.45,11.00209984,8.52,677,8820.041667,1506,37.6,0,2,0,0,0.0972385539
1,credit_card,0.1496,242.52,11.26446411,2.64,667,3660,54727,89.2,0,0,0,0,0.1065147219
1,debt_consolidation,0.1148,197.82,10.46310334,15.67,717,11160.04167,6433,48.7,1,0,0,0,0.1001641277
1,major_purchase,0.0859,237.08,11.08214255,19.88,767,4440.041667,5720,11,0,0,0,0,0.0490874674
1,debt_consolidation,0.1878,913.63,11.46163217,18.18,667,5160,15109,77.9,1,0,0,0,0.2514367438
1,debt_consolidation,0.1148,791.25,11.51292546,12.68,792,6780.041667,23092,25.7,0,0,0,0,0.1033625652
1,all_other,0.1287,336.34,10.79949394,21.97,697,4560.041667,22259,66.8,0,0,0,0,0.1711979829
1,credit_card,0.1025,518.16,11.1844214,4.93,752,5909,3252,25,1,0,0,0,0.0678456354
1,debt_consolidation,0.1114,518.3,11.51292546,21.88,747,4620,29860,47.6,0,0,0,0,0.0966383303
1,debt_consolidation,0.1287,403.6,10.37349118,21.68,737,4559.041667,7370,85.7,1,0,0,1,0.1807107919
1,all_other,0.1809,253.37,10.62132735,7.52,692,2430,8959,97.4,1,0,0,0,0.2718783521
1,debt_consolidation,0.1183,662.68,11.49272276,19.93,737,4890.041667,41347,56.6,2,0,0,0,0.139756506
1,credit_card,0.0894,127.09,10.79957558,18.59,722,5430,4692,35.3,0,0,0,0,0.0525990424
1,credit_card,0.1253,401.6,11.15625052,23.14,702,4470.041667,25498,64.6,2,0,0,0,0.1077088114
1,all_other,0.1148,181.33,9.574983486,12.08,707,3280,5282,30,3,0,0,0,0.2094870696
1,debt_consolidation,0.1114,295.24,10.59663473,9.9,732,5460,9305,25.5,0,1,0,0,0.0936887211
1,debt_consolidation,0.1114,239.47,10.19351188,21.32,717,3331.041667,6528,72.5,0,0,0,0,0.1360912425
1,credit_card,0.1218,765.9,11.26446411,8.58,742,3990,26552,49.2,2,0,0,1,0.1233505531
1,all_other,0.1114,656.07,11.22524339,11.31,777,3000.041667,1126,7.9,0,0,0,0,0.1237701286
1,credit_card,0.0859,316.11,10.51867319,14.85,757,6210,15889,42.6,0,0,0,0,0.0702493011
1,all_other,0.074,62.12,11.00209984,10.04,757,4351,3370,11.7,0,0,0,0,0.0627213258
1,all_other,0.1322,608.42,11.31447453,19.33,702,4838.041667,4556,47,1,0,0,0,0.1684100795
1,all_other,0.1357,101.91,11.51292546,10.19,677,1710,4041,87.8,2,0,0,0,0.1420277035
1,all_other,0.1218,66.6,10.81977828,14.83,692,2250.041667,7975,67.6,1,0,0,0,0.1394196829
1,educational,0.1426,171.53,11.51292546,12.18,667,2670.041667,28370,40.3,2,0,0,0,0.1495723501
1,credit_card,0.1635,176.65,11.3222491,14.33,707,5490,73241,98.5,0,0,0,0,0.1180202415
1,all_other,0.1183,99.41,11.29476946,23.67,697,7380.041667,17829,66.3,3,0,0,1,0.1288229351
1,debt_consolidation,0.1218,333,10.54534144,10.2,712,4033,8753,48.9,0,0,0,0,0.1192360175
1,all_other,0.1287,242.16,11.00209984,14.34,687,1860,1068,10.9,0,0,0,0,0.1115537229
1,debt_consolidation,0.1392,256.03,10.46310334,14.06,682,2010.041667,13089,69.3,0,0,0,0,0.1499389087
1,credit_card,0.1218,832.5,11.2515607,22.44,742,5411,44790,35.2,1,0,0,0,0.1207370719
1,all_other,0.0774,124.88,11.58988651,6.02,787,4230.041667,337,1.9,0,0,0,0,0.0504283439
1,small_business,0.16,843.78,11.91839057,7.01,727,4778,17161,26,1,1,0,0,0.2363066103
1,debt_consolidation,0.1183,198.81,11.23848862,3.44,707,3330.041667,7269,38.7,0,0,0,0,0.0754246589
1,debt_consolidation,0.1136,329.12,11.77528973,20.19,702,3660,10288,64.3,0,0,0,0,0.0793756111
1,debt_consolidation,0.1183,256.79,9.952277717,17.43,707,2130,11212,44.5,1,0,0,0,0.1506793431
1,debt_consolidation,0.1531,348.16,10.30895266,18.6,667,4980.041667,9092,68.4,1,0,0,0,0.1882721947
1,debt_consolidation,0.0894,222.41,10.59663473,18.42,742,2670.041667,5416,55.3,0,0,0,0,0.0921462288
1,all_other,0.1253,140.56,10.30895266,18.36,687,2700.041667,3368,32.7,2,0,0,0,0.1637174293
1,debt_consolidation,0.1287,336.34,10.4341158,21.42,707,5100,14096,86,1,0,0,0,0.1690027534
1,debt_consolidation,0.1287,168.17,10.58446093,20.01,697,2760.041667,5066,84.4,1,0,0,0,0.1415304602
1,debt_consolidation,0.1148,197.82,11.08214255,18.11,712,4050,21384,82.2,0,0,0,0,0.1028110925
1,debt_consolidation,0.1183,803.5,11.53272809,3,767,6314.041667,5444,9.7,0,0,0,0,0.0925488041
1,all_other,0.0894,381.26,11.08214255,10.14,752,3755.041667,700,5.1,3,0,0,0,0.1072952573
1,debt_consolidation,0.1565,227.41,10.49127422,14.97,662,4290,4357,92.7,1,0,0,1,0.1818490487
1,major_purchase,0.1357,169.85,10.4778512,14.05,697,3480.041667,233,46.6,0,1,0,0,0.0991200874
1,home_improvement,0.1183,497.01,11.00209984,11.7,732,3721.041667,30697,55.9,0,0,0,0,0.1904450179
1,debt_consolidation,0.1287,269.07,10.81977828,5.3,692,8070,7710,35.1,0,2,0,0,0.0947008353
1,all_other,0.1114,656.07,11.69524702,9.55,772,6120,26701,43.1,0,0,0,0,0.1228309066
1,debt_consolidation,0.1183,430.75,11.33857208,12.87,717,2220,14331,37.8,1,0,0,0,0.1008558266
1,credit_card,0.1357,285.34,10.98305293,21.34,677,6270.041667,55072,87.8,0,0,0,0,0.1118253423
1,all_other,0.0894,285.95,10.75790288,21.19,737,5820,10325,30.1,0,0,1,0,0.1490191333
1,all_other,0.1114,65.61,10.08580911,21.45,712,4350,560,70,3,1,0,0,0.1909003294
1,credit_card,0.0894,476.58,11.51292546,2.14,782,11010.04167,8057,17.4,2,0,0,0,0.0495917971
1,debt_consolidation,0.1348,474.94,10.71441777,9.17,692,3540.041667,10163,61.6,1,0,0,0,0.1566577065
1,educational,0.1531,217.6,9.862665558,15.13,662,8490.041667,4815,94.4,0,1,0,0,0.2807062258
1,debt_consolidation,0.0894,476.58,11.56171563,12.53,777,10800.04167,8118,5.9,0,0,0,0,0.0527190702
1,home_improvement,0.0894,397.15,12.10598708,4.26,772,5103,31141,0.4,2,0,0,1,0.0826172392
1,debt_consolidation,0.1114,590.47,11.15625052,10.7,752,4320,22093,23.7,0,0,0,0,0.1000513675
1,debt_consolidation,0.1322,338.01,11.46163217,8.29,687,4290,14822,76.4,0,0,0,1,0.10465577
1,major_purchase,0.1461,310.28,10.30895266,15.44,677,3690,3971,58.4,0,0,0,1,0.133245853
1,debt_consolidation,0.1531,348.16,11.36210258,16.33,672,10845,17768,65.8,1,0,1,0,0.1678026935
1,debt_consolidation,0.1287,269.07,10.87426647,17.16,687,2970.041667,4022,82.1,2,0,0,0,0.1444948174
1,major_purchase,0.1322,202.81,11.05725069,10.96,682,4410,20531,85.9,2,0,0,0,0.1120222383
1,all_other,0.0859,284.5,10.70772878,21.99,762,7830.041667,9519,17.8,3,0,0,0,0.115920771
1,debt_consolidation,0.1461,861.88,11.17043516,22.62,712,4140.041667,32484,52.7,0,0,0,0,0.1875602405
1,all_other,0.1357,339.69,11.59873612,21.32,682,4740,21476,37.9,2,1,0,0,0.1367471445
1,all_other,0.0859,158.06,11.03488966,16.3,732,4110.041667,7739,32.8,0,0,0,0,0.0839245374
1,all_other,0.074,99.39,11.17043516,11.98,772,5790,2079,2,2,0,0,0,0.0653645404
1,credit_card,0.1114,52.49,11.15625052,0.45,717,1920.041667,490,2,2,0,0,0,0.0489617022
1,debt_consolidation,0.1183,278.33,10.75790288,5.67,712,2341.041667,9033,33.3,1,0,0,0,0.1041950608
1,all_other,0.1461,189.62,11.02516511,20.38,667,5376,14103,58,0,0,0,0,0.1458496265
1,home_improvement,0.1426,185.26,10.49127422,18.37,667,5130,6890,47.2,2,0,0,0,0.2139117053
1,debt_consolidation,0.1183,430.75,10.57131693,24.31,712,2280.041667,7834,55.2,0,0,0,0,0.1377007759
1,debt_consolidation,0.1322,405.61,10.17495945,3.7,767,3750.041667,4809,43.3,0,0,0,0,0.1474318643
1,home_improvement,0.1357,203.82,11.8493977,9.51,677,8430,43724,67.6,1,1,0,0,0.1356878646
1,major_purchase,0.1253,130.52,9.917981999,24.13,697,2490,714,31,1,0,0,0,0.1130687036
1,debt_consolidation,0.1148,478.05,11.27720313,6.88,752,7592,18003,35,5,0,0,0,0.1234102288
1,all_other,0.1426,384.23,10.77895629,12.55,682,1927.041667,11969,82.5,0,0,0,0,0.2076141477
1,debt_consolidation,0.1218,832.5,11.36210258,9.99,742,7020.041667,22915,24.1,1,0,0,0,0.1244901327
1,small_business,0.1947,184.49,10.3185148,2.5,697,4800.041667,2077,64.9,2,2,0,1,0.3515617919
1,debt_consolidation,0.1183,281.64,10.98529272,15.36,712,2250.041667,6444,41.8,0,0,0,0,0.0953672481
1,debt_consolidation,0.0774,171.71,10.55841352,8.42,757,3360.041667,5338,23,1,0,0,0,0.072450946
1,small_business,0.2052,299.43,10.30895266,8.12,677,1522,7327,86.2,2,0,0,1,0.4381703293
1,debt_consolidation,0.1287,504.5,10.78931908,15.39,717,3060.041667,15122,61.5,0,0,0,0,0.1455687219
1,all_other,0.1253,200.8,11.19821472,2.91,692,2670.041667,2182,59,1,2,0,0,0.1305438079
1,all_other,0.074,31.06,10.71441777,3.84,762,3360.041667,2387,6.9,1,0,0,0,0.0715151969
1,small_business,0.167,541.4,10.24281286,13.16,747,1140,29,0.3,2,0,0,1,0.3236747001
1,debt_consolidation,0.1392,512.06,12.01370075,6.65,697,8880.041667,25641,92.2,0,1,0,0,0.1066069177
1,debt_consolidation,0.074,149.09,11.69524702,15.3,792,7320,4645,12.7,3,0,0,0,0.0462764602
1,debt_consolidation,0.1253,829.97,11.3736634,5.9,752,7230,0,0,0,0,0,0,0.0984681384
1,small_business,0.1461,551.61,11.81303006,20.74,747,4110.041667,81023,61.7,0,0,0,0,0.2325012808
